chr19	58520009	58520009	-	ZBTB45
chr19	58538911	58538911	-	ZBTB45
chr19	58541712	58541712	-	ZBTB45
chr19	58544468	58544468	+	TRIM28
chr19	58550284	58550284	+	MIR6807
chr19	58555003	58555003	-	CHMP2A
chr19	58555124	58555124	-	CHMP2A
chr19	58558976	58558976	-	UBE2M
chr19	58559185	58559185	+	MZF1-AS1
chr19	58573575	58573575	-	MZF1
chr19	58575398	58575398	+	CENPBD1P1
chr19_GL000209v2_alt	11554	11554	-	KIR3DL2
chr19_GL000209v2_alt	26664	26664	+	LOC101928804
chr19_GL000209v2_alt	27891	27891	-	KIR2DS1
chr19_GL000209v2_alt	27915	27915	-	KIR2DL3
chr19_GL000209v2_alt	43118	43118	+	LOC101928804
chr19_GL000209v2_alt	44878	44878	-	KIR2DS5
chr19_GL000209v2_alt	56299	56299	-	KIR2DL5A
chr19_GL000209v2_alt	72919	72919	-	KIR3DS1
chr19_GL000209v2_alt	72945	72945	-	KIR3DL1
chr19_GL000209v2_alt	85781	85781	-	KIR2DL4
chr19_GL000209v2_alt	103634	103634	+	LOC101928804
chr19_GL000209v2_alt	121057	121057	-	KIR2DS3
chr19_GL000209v2_alt	121079	121079	-	KIR2DL2
chr19_GL000209v2_alt	121088	121088	-	KIR2DL1
chr19_GL000209v2_alt	137265	137265	-	KIR2DS2
chr19_GL000209v2_alt	137267	137267	-	KIR2DL3
chr19_GL000209v2_alt	137319	137319	-	KIR2DS4
chr19_GL000209v2_alt	139823	139823	-	KIR2DS2
chr19_GL000209v2_alt	147966	147966	-	KIR2DS5
chr19_GL000209v2_alt	151305	151305	-	KIR3DL3
chr19_GL000209v2_alt	167842	167842	-	LILRP2
chr19_GL383573v1_alt	266528	266528	+	ZNF85
chr19_GL383574v1_alt	20187	20187	+	LSM14A
chr19_GL383575v2_alt	1378	1378	+	LOC400682
chr19_GL383575v2_alt	111934	111934	+	LOC641367
chr19_GL383575v2_alt	128818	128818	-	ZNF100
chr19_GL383575v2_alt	170222	170222	-	ZNF43
chr19_GL383576v1_alt	111922	111922	+	ZNF676
chr19_GL949746v1_alt	38320	38320	-	VSTM1
chr19_GL949746v1_alt	50926	50926	-	TARM1
chr19_GL949746v1_alt	55747	55747	-	TARM1
chr19_GL949746v1_alt	77107	77107	-	OSCAR
chr19_GL949746v1_alt	77272	77272	+	NDUFA3
chr19_GL949746v1_alt	89567	89567	-	TFPT
chr19_GL949746v1_alt	89902	89902	+	PRPF31
chr19_GL949746v1_alt	90168	90168	-	TFPT
chr19_GL949746v1_alt	112548	112548	+	CNOT3
chr19_GL949746v1_alt	134593	134593	-	LENG1
chr19_GL949746v1_alt	148022	148022	-	TMC4
chr19_GL949746v1_alt	164679	164679	-	MBOAT7
chr19_GL949746v1_alt	165064	165064	+	TSEN34
chr19_GL949746v1_alt	165527	165527	+	TSEN34
chr19_GL949746v1_alt	166010	166010	+	TSEN34
chr19_GL949746v1_alt	175656	175656	+	RPS9
chr19_GL949746v1_alt	175692	175692	+	RPS9
chr19_GL949746v1_alt	197887	197887	-	LILRB3
chr19_GL949746v1_alt	217507	217507	-	LILRA6
chr19_GL949746v1_alt	217512	217512	-	LILRA6
chr19_GL949746v1_alt	232043	232043	-	LILRB5
chr19_GL949746v1_alt	255283	255283	-	LILRB2
chr19_GL949746v1_alt	255367	255367	-	LILRB2
chr19_GL949746v1_alt	255622	255622	-	LILRB2
chr19_GL949746v1_alt	255917	255917	-	LILRB2
chr19_GL949746v1_alt	256847	256847	+	MIR4752
chr19_GL949746v1_alt	275106	275106	-	LILRA3
chr19_GL949746v1_alt	275150	275150	-	LILRA3
chr19_GL949746v1_alt	294554	294554	-	LILRA5
chr19_GL949746v1_alt	321948	321948	+	TTYH1
chr19_GL949746v1_alt	355550	355550	-	LENG8-AS1
chr19_GL949746v1_alt	355673	355673	+	LENG8
chr19_GL949746v1_alt	370225	370225	-	LENG9
chr19_GL949746v1_alt	379704	379704	-	CDC42EP5
chr19_GL949746v1_alt	409001	409001	+	LAIR2
chr19_GL949746v1_alt	438899	438899	+	KIR3DX1
chr19_GL949746v1_alt	479386	479386	+	LILRA2
chr19_GL949746v1_alt	480220	480220	+	LILRA2
chr19_GL949746v1_alt	499965	499965	+	LILRA1
chr19_GL949746v1_alt	500586	500586	+	LILRA1
chr19_GL949746v1_alt	523315	523315	+	LILRB1
chr19_GL949746v1_alt	536796	536796	+	LILRB1
chr19_GL949746v1_alt	536902	536902	+	LILRB1
chr19_GL949746v1_alt	551694	551694	+	MIR8061
chr19_GL949746v1_alt	569209	569209	+	LILRB4
chr19_GL949746v1_alt	613909	613909	+	LILRP2
chr19_GL949746v1_alt	630134	630134	+	KIR3DL3
chr19_GL949746v1_alt	630146	630146	+	KIR2DL1
chr19_GL949746v1_alt	630171	630171	+	KIR2DS1
chr19_GL949746v1_alt	644153	644153	+	KIR2DL3
chr19_GL949746v1_alt	644155	644155	+	KIR2DS2
chr19_GL949746v1_alt	644161	644161	+	KIR2DL2
chr19_GL949746v1_alt	660645	660645	+	KIR2DL3
chr19_GL949746v1_alt	660649	660649	+	KIR2DS5
chr19_GL949746v1_alt	660671	660671	+	KIR2DS3
chr19_GL949746v1_alt	661989	661989	-	LOC101928804
chr19_GL949746v1_alt	675473	675473	+	KIR2DL1
chr19_GL949746v1_alt	676725	676725	-	LOC101928804
chr19_GL949746v1_alt	692056	692056	-	LOC101928804
chr19_GL949746v1_alt	692059	692059	-	LOC101928804
chr19_GL949746v1_alt	809537	809537	+	NCR1
chr19_GL949746v1_alt	850903	850903	-	NLRP7
chr19_GL949746v1_alt	868676	868676	+	NLRP2
chr19_GL949746v1_alt	869739	869739	+	NLRP2
chr19_GL949746v1_alt	869740	869740	+	NLRP2
chr19_GL949746v1_alt	941662	941662	-	GP6
chr19_GL949746v1_alt	966615	966615	-	RDH13
chr19_GL949746v1_alt	972944	972944	-	RDH13
chr19_GL949746v1_alt	979250	979250	+	EPS8L1
chr19_GL949746v1_alt	983789	983789	+	EPS8L1
chr19_GL949747v2_alt	38320	38320	-	VSTM1
chr19_GL949747v2_alt	50926	50926	-	TARM1
chr19_GL949747v2_alt	55747	55747	-	TARM1
chr19_GL949747v2_alt	77107	77107	-	OSCAR
chr19_GL949747v2_alt	77272	77272	+	NDUFA3
chr19_GL949747v2_alt	89567	89567	-	TFPT
chr19_GL949747v2_alt	89902	89902	+	PRPF31
chr19_GL949747v2_alt	90168	90168	-	TFPT
chr19_GL949747v2_alt	112548	112548	+	CNOT3
chr19_GL949747v2_alt	134594	134594	-	LENG1
chr19_GL949747v2_alt	148058	148058	-	TMC4
chr19_GL949747v2_alt	164847	164847	-	MBOAT7
chr19_GL949747v2_alt	165232	165232	+	TSEN34
chr19_GL949747v2_alt	165695	165695	+	TSEN34
chr19_GL949747v2_alt	166178	166178	+	TSEN34
chr19_GL949747v2_alt	175839	175839	+	RPS9
chr19_GL949747v2_alt	175875	175875	+	RPS9
chr19_GL949747v2_alt	256726	256726	+	MIR4752
chr19_GL949747v2_alt	274987	274987	-	LILRA3
chr19_GL949747v2_alt	275031	275031	-	LILRA3
chr19_GL949747v2_alt	294027	294027	-	LILRB3
chr19_GL949747v2_alt	294485	294485	-	LILRA5
chr19_GL949747v2_alt	320516	320516	-	LILRA4
chr19_GL949747v2_alt	346518	346518	-	LAIR1
chr19_GL949747v2_alt	351962	351962	-	LAIR1
chr19_GL949747v2_alt	400778	400778	+	KIR3DL1
chr19_GL949747v2_alt	404123	404123	+	KIR2DS4
chr19_GL949747v2_alt	404177	404177	+	KIR2DS2
chr19_GL949747v2_alt	421467	421467	+	KIR2DL4
chr19_GL949747v2_alt	434329	434329	+	KIR3DS1
chr19_GL949747v2_alt	450915	450915	+	KIR2DS4
chr19_GL949747v2_alt	450949	450949	+	KIR2DL5A
chr19_GL949747v2_alt	462370	462370	+	KIR2DS5
chr19_GL949747v2_alt	462393	462393	+	KIR2DS3
chr19_GL949747v2_alt	464130	464130	-	LOC101928804
chr19_GL949747v2_alt	479332	479332	+	KIR2DL1
chr19_GL949747v2_alt	479333	479333	+	KIR2DL3
chr19_GL949747v2_alt	479335	479335	+	KIR2DS2
chr19_GL949747v2_alt	479357	479357	+	KIR2DS1
chr19_GL949747v2_alt	480584	480584	-	LOC101928804
chr19_GL949747v2_alt	495694	495694	+	KIR3DL2
chr19_GL949747v2_alt	519360	519360	+	FCAR
chr19_GL949747v2_alt	551332	551332	+	NCR1
chr19_GL949747v2_alt	592707	592707	-	NLRP7
chr19_GL949747v2_alt	610480	610480	+	NLRP2
chr19_GL949747v2_alt	611543	611543	+	NLRP2
chr19_GL949747v2_alt	611544	611544	+	NLRP2
chr19_GL949747v2_alt	683466	683466	-	GP6
chr19_GL949747v2_alt	708419	708419	-	RDH13
chr19_GL949747v2_alt	714748	714748	-	RDH13
chr19_GL949747v2_alt	721054	721054	+	EPS8L1
chr19_GL949747v2_alt	725593	725593	+	EPS8L1
chr19_GL949748v2_alt	38320	38320	-	VSTM1
chr19_GL949748v2_alt	50926	50926	-	TARM1
chr19_GL949748v2_alt	55747	55747	-	TARM1
chr19_GL949748v2_alt	77107	77107	-	OSCAR
chr19_GL949748v2_alt	77272	77272	+	NDUFA3
chr19_GL949748v2_alt	89567	89567	-	TFPT
chr19_GL949748v2_alt	89902	89902	+	PRPF31
chr19_GL949748v2_alt	90168	90168	-	TFPT
chr19_GL949748v2_alt	112548	112548	+	CNOT3
chr19_GL949748v2_alt	134594	134594	-	LENG1
chr19_GL949748v2_alt	148058	148058	-	TMC4
chr19_GL949748v2_alt	164847	164847	-	MBOAT7
chr19_GL949748v2_alt	165232	165232	+	TSEN34
chr19_GL949748v2_alt	165695	165695	+	TSEN34
chr19_GL949748v2_alt	166178	166178	+	TSEN34
chr19_GL949748v2_alt	175839	175839	+	RPS9
chr19_GL949748v2_alt	175875	175875	+	RPS9
chr19_GL949748v2_alt	195632	195632	-	LILRB3
chr19_GL949748v2_alt	721170	721170	+	KIR2DS4
chr19_GL949748v2_alt	721222	721222	+	KIR2DL3
chr19_GL949748v2_alt	721224	721224	+	KIR2DS2
chr19_GL949748v2_alt	721226	721226	+	KIR2DS5
chr19_GL949748v2_alt	734721	734721	+	KIR3DS1
chr19_GL949748v2_alt	734870	734870	+	KIR3DL3
chr19_GL949748v2_alt	737403	737403	+	KIR2DL1
chr19_GL949748v2_alt	737412	737412	+	KIR2DL2
chr19_GL949748v2_alt	737434	737434	+	KIR2DS1
chr19_GL949748v2_alt	812554	812554	+	KIR2DS4
chr19_GL949748v2_alt	815171	815171	-	LOC101928804
chr19_GL949748v2_alt	830320	830320	+	KIR3DL2
chr19_GL949748v2_alt	886125	886125	+	NCR1
chr19_GL949748v2_alt	927491	927491	-	NLRP7
chr19_GL949748v2_alt	945264	945264	+	NLRP2
chr19_GL949748v2_alt	946327	946327	+	NLRP2
chr19_GL949748v2_alt	946328	946328	+	NLRP2
chr19_GL949748v2_alt	1018250	1018250	-	GP6
chr19_GL949748v2_alt	1043203	1043203	-	RDH13
chr19_GL949748v2_alt	1049532	1049532	-	RDH13
chr19_GL949748v2_alt	1055838	1055838	+	EPS8L1
chr19_GL949748v2_alt	1060377	1060377	+	EPS8L1
chr19_GL949749v2_alt	38320	38320	-	VSTM1
chr19_GL949749v2_alt	50926	50926	-	TARM1
chr19_GL949749v2_alt	55747	55747	-	TARM1
chr19_GL949749v2_alt	77107	77107	-	OSCAR
chr19_GL949749v2_alt	77272	77272	+	NDUFA3
chr19_GL949749v2_alt	89567	89567	-	TFPT
chr19_GL949749v2_alt	89902	89902	+	PRPF31
chr19_GL949749v2_alt	90168	90168	-	TFPT
chr19_GL949749v2_alt	112548	112548	+	CNOT3
chr19_GL949749v2_alt	134594	134594	-	LENG1
chr19_GL949749v2_alt	148058	148058	-	TMC4
chr19_GL949749v2_alt	164847	164847	-	MBOAT7
chr19_GL949749v2_alt	165232	165232	+	TSEN34
chr19_GL949749v2_alt	165695	165695	+	TSEN34
chr19_GL949749v2_alt	166178	166178	+	TSEN34
chr19_GL949749v2_alt	175839	175839	+	RPS9
chr19_GL949749v2_alt	175875	175875	+	RPS9
chr19_GL949749v2_alt	195632	195632	-	LILRB3
chr19_GL949749v2_alt	813231	813231	+	KIR3DL3
chr19_GL949749v2_alt	813243	813243	+	KIR2DL1
chr19_GL949749v2_alt	813244	813244	+	KIR3DS1
chr19_GL949749v2_alt	813248	813248	+	KIR2DS5
chr19_GL949749v2_alt	813268	813268	+	KIR2DS1
chr19_GL949749v2_alt	813270	813270	+	KIR2DS3
chr19_GL949749v2_alt	827201	827201	+	KIR2DS4
chr19_GL949749v2_alt	827253	827253	+	KIR2DL3
chr19_GL949749v2_alt	827255	827255	+	KIR2DS2
chr19_GL949749v2_alt	827261	827261	+	KIR2DL2
chr19_GL949749v2_alt	841925	841925	+	KIR2DL1
chr19_GL949749v2_alt	843177	843177	-	LOC101928804
chr19_GL949749v2_alt	913662	913662	+	NCR1
chr19_GL949749v2_alt	955028	955028	-	NLRP7
chr19_GL949749v2_alt	972801	972801	+	NLRP2
chr19_GL949749v2_alt	973864	973864	+	NLRP2
chr19_GL949749v2_alt	973865	973865	+	NLRP2
chr19_GL949749v2_alt	1045787	1045787	-	GP6
chr19_GL949749v2_alt	1070740	1070740	-	RDH13
chr19_GL949749v2_alt	1077069	1077069	-	RDH13
chr19_GL949749v2_alt	1083375	1083375	+	EPS8L1
chr19_GL949749v2_alt	1087914	1087914	+	EPS8L1
chr19_GL949750v2_alt	38320	38320	-	VSTM1
chr19_GL949750v2_alt	50926	50926	-	TARM1
chr19_GL949750v2_alt	55747	55747	-	TARM1
chr19_GL949750v2_alt	77107	77107	-	OSCAR
chr19_GL949750v2_alt	77272	77272	+	NDUFA3
chr19_GL949750v2_alt	89567	89567	-	TFPT
chr19_GL949750v2_alt	89902	89902	+	PRPF31
chr19_GL949750v2_alt	90168	90168	-	TFPT
chr19_GL949750v2_alt	112548	112548	+	CNOT3
chr19_GL949750v2_alt	134594	134594	-	LENG1
chr19_GL949750v2_alt	148058	148058	-	TMC4
chr19_GL949750v2_alt	164847	164847	-	MBOAT7
chr19_GL949750v2_alt	165232	165232	+	TSEN34
chr19_GL949750v2_alt	165695	165695	+	TSEN34
chr19_GL949750v2_alt	166178	166178	+	TSEN34
chr19_GL949750v2_alt	175839	175839	+	RPS9
chr19_GL949750v2_alt	175875	175875	+	RPS9
chr19_GL949750v2_alt	195632	195632	-	LILRB3
chr19_GL949750v2_alt	819632	819632	+	KIR2DS4
chr19_GL949750v2_alt	819640	819640	+	KIR3DS1
chr19_GL949750v2_alt	821349	821349	+	KIR2DS2
chr19_GL949750v2_alt	824788	824788	+	KIR2DS2
chr19_GL949750v2_alt	832360	832360	+	KIR3DL2
chr19_GL949750v2_alt	888211	888211	+	NCR1
chr19_GL949750v2_alt	929577	929577	-	NLRP7
chr19_GL949750v2_alt	947350	947350	+	NLRP2
chr19_GL949750v2_alt	948413	948413	+	NLRP2
chr19_GL949750v2_alt	948414	948414	+	NLRP2
chr19_GL949750v2_alt	1020336	1020336	-	GP6
chr19_GL949750v2_alt	1045289	1045289	-	RDH13
chr19_GL949750v2_alt	1051618	1051618	-	RDH13
chr19_GL949750v2_alt	1057924	1057924	+	EPS8L1
chr19_GL949750v2_alt	1062463	1062463	+	EPS8L1
chr19_GL949751v2_alt	38320	38320	-	VSTM1
chr19_GL949751v2_alt	50926	50926	-	TARM1
chr19_GL949751v2_alt	55747	55747	-	TARM1
chr19_GL949751v2_alt	77107	77107	-	OSCAR
chr19_GL949751v2_alt	77272	77272	+	NDUFA3
chr19_GL949751v2_alt	89567	89567	-	TFPT
chr19_GL949751v2_alt	89902	89902	+	PRPF31
chr19_GL949751v2_alt	90168	90168	-	TFPT
chr19_GL949751v2_alt	112548	112548	+	CNOT3
chr19_GL949751v2_alt	134594	134594	-	LENG1
chr19_GL949751v2_alt	148058	148058	-	TMC4
chr19_GL949751v2_alt	164847	164847	-	MBOAT7
chr19_GL949751v2_alt	165232	165232	+	TSEN34
chr19_GL949751v2_alt	165695	165695	+	TSEN34
chr19_GL949751v2_alt	166178	166178	+	TSEN34
chr19_GL949751v2_alt	175839	175839	+	RPS9
chr19_GL949751v2_alt	175875	175875	+	RPS9
chr19_GL949751v2_alt	195632	195632	-	LILRB3
chr19_GL949751v2_alt	707324	707324	+	KIR3DL3
chr19_GL949751v2_alt	707336	707336	+	KIR2DL1
chr19_GL949751v2_alt	707337	707337	+	KIR3DS1
chr19_GL949751v2_alt	707341	707341	+	KIR2DS5
chr19_GL949751v2_alt	718657	718657	+	KIR2DS2
chr19_GL949751v2_alt	721294	721294	+	KIR2DS4
chr19_GL949751v2_alt	721346	721346	+	KIR2DL3
chr19_GL949751v2_alt	721348	721348	+	KIR2DS2
chr19_GL949751v2_alt	721354	721354	+	KIR2DL2
chr19_GL949751v2_alt	737821	737821	+	KIR2DL3
chr19_GL949751v2_alt	737845	737845	+	KIR2DS1
chr19_GL949751v2_alt	739165	739165	-	LOC101928804
chr19_GL949751v2_alt	752648	752648	+	KIR2DL1
chr19_GL949751v2_alt	752675	752675	+	KIR2DS3
chr19_GL949751v2_alt	753900	753900	-	LOC101928804
chr19_GL949751v2_alt	769010	769010	+	KIR3DL2
chr19_GL949751v2_alt	824504	824504	+	NCR1
chr19_GL949751v2_alt	865870	865870	-	NLRP7
chr19_GL949751v2_alt	883643	883643	+	NLRP2
chr19_GL949751v2_alt	884706	884706	+	NLRP2
chr19_GL949751v2_alt	884707	884707	+	NLRP2
chr19_GL949751v2_alt	956629	956629	-	GP6
chr19_GL949751v2_alt	981582	981582	-	RDH13
chr19_GL949751v2_alt	987911	987911	-	RDH13
chr19_GL949751v2_alt	994217	994217	+	EPS8L1
chr19_GL949751v2_alt	998756	998756	+	EPS8L1
chr19_GL949752v1_alt	38320	38320	-	VSTM1
chr19_GL949752v1_alt	50926	50926	-	TARM1
chr19_GL949752v1_alt	55747	55747	-	TARM1
chr19_GL949752v1_alt	77107	77107	-	OSCAR
chr19_GL949752v1_alt	77272	77272	+	NDUFA3
chr19_GL949752v1_alt	89567	89567	-	TFPT
chr19_GL949752v1_alt	89902	89902	+	PRPF31
chr19_GL949752v1_alt	90168	90168	-	TFPT
chr19_GL949752v1_alt	112548	112548	+	CNOT3
chr19_GL949752v1_alt	134594	134594	-	LENG1
chr19_GL949752v1_alt	148028	148028	-	TMC4
chr19_GL949752v1_alt	164846	164846	-	MBOAT7
chr19_GL949752v1_alt	165231	165231	+	TSEN34
chr19_GL949752v1_alt	165694	165694	+	TSEN34
chr19_GL949752v1_alt	166177	166177	+	TSEN34
chr19_GL949752v1_alt	175829	175829	+	RPS9
chr19_GL949752v1_alt	175865	175865	+	RPS9
chr19_GL949752v1_alt	217725	217725	-	LILRA6
chr19_GL949752v1_alt	217730	217730	-	LILRA6
chr19_GL949752v1_alt	217824	217824	-	LILRB3
chr19_GL949752v1_alt	232276	232276	-	LILRB5
chr19_GL949752v1_alt	253362	253362	-	LILRB2
chr19_GL949752v1_alt	269763	269763	-	LAIR1
chr19_GL949752v1_alt	275207	275207	-	LAIR1
chr19_GL949752v1_alt	320124	320124	+	TTYH1
chr19_GL949752v1_alt	353724	353724	-	LENG8-AS1
chr19_GL949752v1_alt	353847	353847	+	LENG8
chr19_GL949752v1_alt	368402	368402	-	LENG9
chr19_GL949752v1_alt	377945	377945	-	CDC42EP5
chr19_GL949752v1_alt	407511	407511	+	LAIR2
chr19_GL949752v1_alt	437416	437416	+	KIR3DX1
chr19_GL949752v1_alt	477881	477881	+	LILRA2
chr19_GL949752v1_alt	478714	478714	+	LILRA2
chr19_GL949752v1_alt	498459	498459	+	LILRA1
chr19_GL949752v1_alt	499080	499080	+	LILRA1
chr19_GL949752v1_alt	521802	521802	+	LILRB1
chr19_GL949752v1_alt	534341	534341	-	MIR4752
chr19_GL949752v1_alt	535288	535288	+	LILRB1
chr19_GL949752v1_alt	535394	535394	+	LILRB1
chr19_GL949752v1_alt	550187	550187	+	MIR8061
chr19_GL949752v1_alt	567700	567700	+	LILRB4
chr19_GL949752v1_alt	612540	612540	+	LILRP2
chr19_GL949752v1_alt	628840	628840	+	KIR3DL3
chr19_GL949752v1_alt	628852	628852	+	KIR2DL1
chr19_GL949752v1_alt	628857	628857	+	KIR2DS5
chr19_GL949752v1_alt	628879	628879	+	KIR2DS3
chr19_GL949752v1_alt	642857	642857	+	KIR2DL3
chr19_GL949752v1_alt	642859	642859	+	KIR2DS2
chr19_GL949752v1_alt	642865	642865	+	KIR2DL2
chr19_GL949752v1_alt	659319	659319	+	KIR2DL3
chr19_GL949752v1_alt	659343	659343	+	KIR2DS1
chr19_GL949752v1_alt	660663	660663	-	LOC101928804
chr19_GL949752v1_alt	674146	674146	+	KIR2DL1
chr19_GL949752v1_alt	675398	675398	-	LOC101928804
chr19_GL949752v1_alt	707933	707933	+	KIR2DL4
chr19_GL949752v1_alt	720803	720803	+	KIR3DL1
chr19_GL949752v1_alt	720829	720829	+	KIR3DS1
chr19_GL949752v1_alt	737044	737044	+	KIR2DS4
chr19_GL949752v1_alt	754832	754832	+	KIR3DL2
chr19_GL949752v1_alt	778467	778467	+	FCAR
chr19_GL949752v1_alt	810506	810506	+	NCR1
chr19_GL949752v1_alt	851863	851863	-	NLRP7
chr19_GL949752v1_alt	869083	869083	+	NLRP2
chr19_GL949752v1_alt	869084	869084	+	NLRP2
chr19_GL949752v1_alt	869110	869110	+	NLRP2
chr19_GL949752v1_alt	941046	941046	-	GP6
chr19_GL949752v1_alt	965999	965999	-	RDH13
chr19_GL949752v1_alt	972328	972328	-	RDH13
chr19_GL949752v1_alt	978634	978634	+	EPS8L1
chr19_GL949752v1_alt	983173	983173	+	EPS8L1
chr19_GL949753v2_alt	38320	38320	-	VSTM1
chr19_GL949753v2_alt	50926	50926	-	TARM1
chr19_GL949753v2_alt	55747	55747	-	TARM1
chr19_GL949753v2_alt	77107	77107	-	OSCAR
chr19_GL949753v2_alt	77272	77272	+	NDUFA3
chr19_GL949753v2_alt	89567	89567	-	TFPT
chr19_GL949753v2_alt	89902	89902	+	PRPF31
chr19_GL949753v2_alt	90168	90168	-	TFPT
chr19_GL949753v2_alt	112548	112548	+	CNOT3
chr19_GL949753v2_alt	134594	134594	-	LENG1
chr19_GL949753v2_alt	148058	148058	-	TMC4
chr19_GL949753v2_alt	164847	164847	-	MBOAT7
chr19_GL949753v2_alt	165232	165232	+	TSEN34
chr19_GL949753v2_alt	165695	165695	+	TSEN34
chr19_GL949753v2_alt	166178	166178	+	TSEN34
chr19_GL949753v2_alt	175839	175839	+	RPS9
chr19_GL949753v2_alt	175875	175875	+	RPS9
chr19_GL949753v2_alt	217751	217751	-	LILRA6
chr19_GL949753v2_alt	217756	217756	-	LILRA6
chr19_GL949753v2_alt	217850	217850	-	LILRB3
chr19_GL949753v2_alt	232311	232311	-	LILRB5
chr19_GL949753v2_alt	255538	255538	-	LILRB2
chr19_GL949753v2_alt	255622	255622	-	LILRB2
chr19_GL949753v2_alt	255877	255877	-	LILRB2
chr19_GL949753v2_alt	256172	256172	-	LILRB2
chr19_GL949753v2_alt	257102	257102	+	MIR4752
chr19_GL949753v2_alt	275362	275362	-	LILRA3
chr19_GL949753v2_alt	275406	275406	-	LILRA3
chr19_GL949753v2_alt	294640	294640	-	LILRA5
chr19_GL949753v2_alt	320670	320670	-	LILRA4
chr19_GL949753v2_alt	347075	347075	-	LAIR1
chr19_GL949753v2_alt	352517	352517	-	LAIR1
chr19_GL949753v2_alt	363078	363078	+	LILRB1
chr19_GL949753v2_alt	371792	371792	+	MIR8061
chr19_GL949753v2_alt	389309	389309	+	LILRB4
chr19_GL949753v2_alt	434257	434257	+	LILRP2
chr19_GL949753v2_alt	450512	450512	+	KIR3DL3
chr19_GL949753v2_alt	450525	450525	+	KIR3DS1
chr19_GL949753v2_alt	450549	450549	+	KIR2DS1
chr19_GL949753v2_alt	450551	450551	+	KIR2DS3
chr19_GL949753v2_alt	464497	464497	+	KIR2DS4
chr19_GL949753v2_alt	464549	464549	+	KIR2DL3
chr19_GL949753v2_alt	464551	464551	+	KIR2DS2
chr19_GL949753v2_alt	464553	464553	+	KIR2DS5
chr19_GL949753v2_alt	480730	480730	+	KIR2DL1
chr19_GL949753v2_alt	480733	480733	+	KIR2DS2
chr19_GL949753v2_alt	480739	480739	+	KIR2DL2
chr19_GL949753v2_alt	498187	498187	-	LOC101928804
chr19_GL949753v2_alt	618300	618300	+	NCR1
chr19_GL949753v2_alt	659666	659666	-	NLRP7
chr19_GL949753v2_alt	677439	677439	+	NLRP2
chr19_GL949753v2_alt	678502	678502	+	NLRP2
chr19_GL949753v2_alt	678503	678503	+	NLRP2
chr19_GL949753v2_alt	750425	750425	-	GP6
chr19_GL949753v2_alt	775378	775378	-	RDH13
chr19_GL949753v2_alt	781707	781707	-	RDH13
chr19_GL949753v2_alt	788013	788013	+	EPS8L1
chr19_GL949753v2_alt	792552	792552	+	EPS8L1
chr19_KI270865v1_alt	24860	24860	-	SBNO2
chr19_KI270865v1_alt	48834	48834	-	SBNO2
chr19_KI270866v1_alt	705	705	+	KIAA0355
chr19_KI270866v1_alt	13931	13931	+	GPI
chr19_KI270867v1_alt	4497	4497	+	CEACAM7
chr19_KI270867v1_alt	54926	54926	+	CEACAM4
chr19_KI270867v1_alt	105822	105822	-	CEACAM21
chr19_KI270867v1_alt	132483	132483	-	CEACAM21
chr19_KI270867v1_alt	146504	146504	-	LINC01480
chr19_KI270867v1_alt	189693	189693	+	PCAT19
chr19_KI270868v1_alt	6668	6668	+	AZU1
chr19_KI270868v1_alt	19827	19827	+	PRTN3
chr19_KI270868v1_alt	31095	31095	+	ELANE
chr19_KI270868v1_alt	38538	38538	+	CFD
chr19_KI270868v1_alt	60470	60470	-	MED16
chr19_KI270882v1_alt	25091	25091	-	KIR3DL2
chr19_KI270882v1_alt	40201	40201	+	LOC101928804
chr19_KI270882v1_alt	41428	41428	-	KIR2DS1
chr19_KI270882v1_alt	41453	41453	-	KIR2DL1
chr19_KI270882v1_alt	69601	69601	-	KIR2DL5B
chr19_KI270882v1_alt	86276	86276	-	KIR3DS1
chr19_KI270882v1_alt	86302	86302	-	KIR3DL1
chr19_KI270882v1_alt	99138	99138	-	KIR2DL4
chr19_KI270882v1_alt	116595	116595	+	LOC101928804
chr19_KI270882v1_alt	131686	131686	+	LOC101928804
chr19_KI270882v1_alt	132938	132938	-	KIR2DL1
chr19_KI270882v1_alt	146426	146426	+	LOC101928804
chr19_KI270882v1_alt	164532	164532	-	KIR2DS3
chr19_KI270882v1_alt	175937	175937	-	KIR2DL5B
chr19_KI270882v1_alt	175970	175970	-	KIR2DS5
chr19_KI270882v1_alt	178657	178657	-	KIR3DL3
chr19_KI270882v1_alt	192511	192511	-	KIR2DL2
chr19_KI270882v1_alt	192517	192517	-	KIR2DS2
chr19_KI270882v1_alt	192519	192519	-	KIR2DL3
chr19_KI270882v1_alt	208698	208698	-	KIR2DS2
chr19_KI270882v1_alt	208752	208752	-	KIR2DS4
chr19_KI270882v1_alt	239268	239268	-	LILRP2
chr19_KI270883v1_alt	18370	18370	-	KIR3DL2
chr19_KI270883v1_alt	33515	33515	+	LOC101928804
chr19_KI270883v1_alt	36132	36132	-	KIR2DS4
chr19_KI270883v1_alt	52345	52345	-	KIR3DS1
chr19_KI270883v1_alt	52371	52371	-	KIR3DL1
chr19_KI270883v1_alt	65238	65238	-	KIR2DL4
chr19_KI270883v1_alt	97774	97774	+	LOC101928804
chr19_KI270883v1_alt	99026	99026	-	KIR2DL1
chr19_KI270883v1_alt	112509	112509	+	LOC101928804
chr19_KI270883v1_alt	113829	113829	-	KIR2DS1
